truncated_text
I want to kill everybody.
"Wah."" OK, I'm exaggerating."
But the premise to this
Boyfriend chases kid into corn
He kills kid right in
"I didn't mean to!"" Then"
Kid was killed under a
"So, like any kid who"
"His victims ""haven't been stalked"
"That's right, 8 days."
I was going to give
"(They're spoilers, so I won't"
If you want to see
Everyone else should stay a
WOW is all i can
trust me watch it!<br /><br
I cant believe they superimposed
I must have played that
If a movie like this
even the costume was bad.
it looked like my 7
heck i bet he could
all i know is that
its a cool idea about
hopefully another killer scarecrow movie
Perhaps one of the worst
I'll start with the bad
"First of all, something no"
I swear they picked up
"Secondly, BAD/UNCONVINCING CHARACTER WORK/DEVELOPMENT."
You hardly even know half
All you figure is that
"The scarecrow's character was overdone,"
Next: BAD DIALOG: The Scarecrow
"Lines like ""Let's go find"
Last but not least: Next
How old was the guy
Like 30?
The back of his head
There is much more I
It's just bad film making
As for what I found
"-A very cheap laugh, or"
"First off, let me start"
"You know, like, 'DUDE, I"
"With this movie, they've made"
"The effects are, of course,"
The plot/dialogue is like a
"The actors, I'm assuming, are"
Yet parts of it (especially
It makes no sense.
The Scarecrow going around killing
"(SPOILER: At the end, when"
Let's face it; some lame
Das no gonna happen neva!
OMFG This stupid loser kid
"Right as he dies, he"
The drunk guy covered up
We later see he is
They had a brief encounter
We can see how this
He goes on to kill
He mainly kills the people
No laughing here.
He adds a punchline to
"Every time he killed someone,"
In the case of someone
OR we can actually take
He just got done killing
"Her father, the sheriff, yelled"
In the end of the
"Wowzors, this movie made me"
Maybe next time this guy
"I've gotta say, I usually"
"however, this one was just"
"I'm used to the gory,"
but this particular movie was
The acting was horrible (yet
"And the sequel to it,"
"Yes, probably, when it first"
But when movies like The
If you want a movie
The special effects are cheesy
But seeing that it was
This will kind of remind
most of the time.
So if you want to
I'm watching this on the
It's so horrible I can't
I'm a Videographer and this
I feel bad for anyone
Some of the camera work
Most is very questionable.
There are a few decent
Too bad they're surrounded by
That's the only way they
Music was a little better
If you get around to
The sequel (yes sequel) is
Jason
"Wow, what can I say"
It's a lousy piece of
I'm surprised that it got
What's wrong with this film?
Here's a better question: What's
Here's pretty much what it's
"""All"" of that is packed"
If you haven't seen this
"Also, the second one isn't"
I think you get the
"A far as B-movies go,"
A lonely loser high school
He then chases the kid
"Apparently, the kids soul was"
"This scarecrow, aside from having"
"Also, why did he always"
Just like the two needless
"Okay, 'enjoy' is a pretty"
Other reviews have commented on
All the extras are Filipino.
In fact the only character
"Oh yes, we also have"
There are tons of explosions
I purchased this film on
The acting was poor all
To summarise there are films
This was an absolutely terrible
Don't be lured in by
"Both are great actors, but"
Even their great acting could
This movie is an early
The most pathetic scenes were
"Maria Conchita Alonso appeared phony,"
I am disappointed that there
I could barely sit through
Creep is the story of
After somehow meeting workmate and
Her story is linked to
Most Tube stations don't have
"Naturally, the film cares to"
Yet it has electricity?
Just one of many inconsistencies
There's a complete lack of
And then of course it
I understand that natural evil
It also fails to explain
Hmm.<br /><br />This doctor business
The final third of the
"George breaks down, unable to"
Yeah.<br /><br />After starting out
A complete lack of emotional
The London Underground has something
It was used in the
So I was pleased to
"However, Creep went downhill from"
All the characters become unsympathetic
he also made the mistake
How can you have a
It turns into an X
"In fact, I was wishing"
It seems to be there
The trouble is it is
The only redeeming feature of
You don't see him very
Casting him as a sewer
The potential was there.
"I saw Creep and thought,"
Yet somehow the interesting plot
The lead character was irritating
There are some genuinely spooky/scary
It's another one of those
I'll keep this short as
It could have been another
"Our ""heroine"" in this movie"
As many people have said
I won't spoil it but
This film had a lot
INSTEAD THEY RUN AWAY.
I was so disgusted by
"This film has no story,"
The film starts after the
So we can ignore the
We are soon introduced to
(Unless you have seen white
"Having said that, even the"
Their poor performances merely contribute
Senseless violence and what I
It was not until my
Clearly something was missing and
Rather than suggest what the
and credits.<br /><br />Want a
"Well, the blonde girl is"
Absolutely laughable film.
I live in London and
No one could be terrorised
In the short time it
That there are homeless people
Or that it's even possible
Although this has been coming
(Remember in London as a
Possibly the most disappointing film
Yet another example of the
Just how commercial did this
"The Film Council ,who funded"
Amongst its many sins is
It's a little bit too
"Surely all those development executives,"
Add to this the terrible
!!!!!
OF COURSE THERE'S SPOILERS !!!!!
I'm sure this project started
Dear oh dear if only
In fact there's so many
I'm led to believe it's
Likewise I doubt if it
it's just that when you
......in a horror movie that
"Alright first off , lets"
Her main goals include getting
Gotta love her.
She had about 3 amazingly
instead she ran.
I mean she didn't wanna
I mean the guy tried
I cant get into these
I mean who honestly would
The movie kept going on.
And as a result lost
Okay I must say that
saying that he really didn't
And personally I think a
I actually was getting into
But such scenes as when
"Slowly I became more bored,"
I like most people have
I think this film could
Just boring and well not
"Please, be warned: this movie,"
Just remember that before you
Just your average party but
He's pretty into Kate...if you
Memorise his face; it'll help
That's London underground at the
So the timetable says the
"Now Kate, dumb party girl"
"Typically, she misses the train"
Alone.
"Well, almost...<br /><br />So the"
"Blood, guts, limbs, even certain"
Or as the case may
This film is a perfect
There are two routes to
I see absolutely no reason
"No character is fully realized,"
The only thing that was
Basically what we have here
The gore ranges from the
If you are looking for
"Creep - ""Your journey terminates"
"No likable characters, well, 'characters'"
"I mean, they are being"
"why is he there?), that's"
"No, I don't."
Why don't I?
Because I don't have a
It's one dimensional and relies
It feels like I fell
It jumps right into the
"Basically, some women and her"
"Another predictable modern 'horror', where"
I'm going to do the
I wish they wouldn't do
"In fact, I'm pretty annoyed"
"Well, Creeps journey terminates only"
If you've had a few
But if you want something
I just rented Creep and
I didn't feel anything in
I felt sick because the
Haven't we seen this all
I didn't like any of
I felt bad for him.
But then again I couldn't
So many questions need to
judge for yourself.
This is quite possibly the
Worse than the most abhorrent
I can only imagine that
it's not.
It is abject rubbish from
"Robert Jones as Exce Producer,"
Who on earth thought it
I ask you - camp
'Mind the doors' is classic
And we certainly don't need
All this this from the
I rest my case.<br /><br
It is absolute and utter
our cash...
for making it.
They should hang their heads
It makes me Mgr that
There is no hope for
Harvey Wienstein where are you?
"Come back, we forgive you!!!"
All logic goes straight out
"I was really, really disappointed"
"it started really well, and"
Whoop-de-do.
Yet another nutjob movie...like we
When I saw all the
(Spoiler) <br /><br />Why the
"Whats the point, apart from"
"Its stupid, and only seems"
I got the impression he
Why is he so damn
"He's thin, malnourished and not"
"Its an effective enough movie,"
I was sadly disappointed by
The basic idea for the
I did get to like
Such a shame.
Disappointing.
"Honestly, I went to see"
"Believe me, being a movie-freak,"
<br /><br />The plot is
There isn't a single intelligent
"(especially the scene, where you"
I can't understand why the
kill-bill (brutal but it made
No one can call this
In some scenes you see
The plot has holes and
I am compelled to write
Almost any episode of Desmond
Not only does the director
Viewers are introduced to a
We follow them for an
Although we are given access
Are we even remotely entertained
Do we care?
Avoid this film at all
If you do wish to
Trust me.
This film differentiates itself from
"In one scene, the camera"
"In another, the camera is"
In a final tour de
"Unfortunately, I'm not making any"
See this film if you
After what I thought was
It just wasn't the same
Maybe he recognized how poor
He could not expect any
"For a Disney movie, this"
Quite an insult to viewer
I'll stick with the first
"The original movie, Man From"
A Lady and the Tramp
bloodline.
"The sequel, however, is not"
The young hero comes back
I've hardly been as disappointed
Brazen audience manipulation--do studio heads
A mess of a movie.
"This film, like the first"
"Unfortunately, the bad outweighs the"
<br /><br />The GOOD -
I love those high country
Tom Burlinson is still a
"In this film, we also"
"Previously it was Kirk Douglas,"
"Speaking of that, it is"
That was one reason was
"This film, like the first"
I bought this adaptation because
"But I'm very disappointed, I"
I've seen some scenes filmed
Camera movements cannot make wooden
None of the characters were
The little boy gave a
She doesn't seem to be
I just couldn't believe Markham
I could not help feeling
Fancy being married to such
"Besides, he was the only"
Toby Stephens I found just
<br /><br />Maybe it's difficult
"Besides, what is only hinted"
"I mean, don't we get"
Brilliant book with wonderful characterizations
eh.
Nothing special.
The cameraman clearly had an
Why the director didn't put
"All in all, a weak"
Your three hours would be
Before I go on I
In fact thats what attracted
I probably would have bought
Not even Jon could save
My main problem would be
Apart from Jon's character Derek
The female vampire simply isn't
Rather she looks like an
Another huge problem is that
There is no atmosphere or
I know the first Vampires
This film has no tension
Vampire wants Berzier's cross to
However the story has less
There is no wow factor
You really don't care who
There is no army of
Instead she hides out in
"Lack of scares, lack of"
A real let down for
"Really bad movie, the story"
He's assigned to the pursuit
So obviously in this adventure
Listening to the director's commentary
The plot is the kind
There's a germ of an
He does not appear to
"Who knows, with a little"
A beautiful opportunity to use
She should have bitten him.
"Mind you, they should have"
The only real moment of
He had originally intended to
But not a lot.<br /><br
Even as trashy movies go
It could have been a
This is not a good
The acting is remarkably stiff
I never saw the first
Not worth the effort of
"First of all, Jon Bon"
Together with the other not
If you keep that in
Don't expect any Tarantino-style chapters
(I expect to have have
Hi folks<br /><br />Forget about
John C.
should be ashamed that he
bon jovi has never been
and it was the only
This thing here just wears
This movie isn't very good.
"It's boring, and not much"
The plot just trods along
And I think the female
She had many chances to
"But, whenever she has one"
No wonder this went straight
You're a SUCKER if you
This movie was messed up.
"A sequel to ""John Carpenter's"
I'm not sure that I
It was a little strange.
"Stick to the first ""Vampires"","
"""Vampires: Los Muetos"" wasn't a"
The last reviewer was very
I quiet like the first
"The beginning is bearable, but"
I just don't see Jon
A lot of the scenes
I mean any normal person
Why Una is able to
Nothing was ever explain in
This has to be one
"Ugh, what can I say"
I rented this film because
This movie could not have
"Lacking not only in plot,"
Combined with some obvious plot
Many times I questioned my
Here's a sampling of the
He wakes up to a
He immediately goes to comfort
She goes from crying to
He then returns a day
I only rented this because
"However, calling it John Carpenters"
He is in fact executive
It's not even comically bad.<br
It just reeks of low
John Carpenter's career is over
His excuse is that he
Jon Bon Jovi looks like
"In fact, Bon Jovi and"
"In short, it was hard"
Bon Jovi has the most
At least he looks happy
The two Vampire Girls on
At one point they are
Amazing how each Vampire movie
"At one point, Arly Jover"
It would have been an
As far as gore is
These scenes have so little
All you get as a
I wonder who has to
"At one point, Bon Jovi"
I just want to talk
I want to get to
"Of course, the dumb vampire"
"""Why Can't We Be Friends"""
Aside from all of the
I guess Blood Type is
"Anyhow, all her Vampire blood"
Bon Jovi then decides that
"Of course, as the vampire"
So apparently Bon Jovi is
And just like the first
Thanks for killing the franchise
This movie sucks on so
"The first VAMPIRES was fun,"
He picks up some lame
If you've seen the first
"Frankly, I think he's past"
The only decent film he's
"Everything else is complete crap,"
and now this waste of
Where are more greats like
Did I mention I hated
There was not a single
How does that happen?
This film has nothing to
Not even the DVD presentation
Now that is how you
"This ""Debuted"" today on the"
"I had high hopes, Now"
Possibly the worst movie I
I wish I could say
I know you are not
They should show this flick
My nine year old niece
The only decent thing about
OH!
I just found a rusty
I am going to put
I could just tape over
I could wash with soap
Christmas is coming.
Buy this movie and give
-Mike
This movie is one of
He is a singer not
And what about the dreadful
O my God this movie
In the end is the
What happened with the other
They run out in the
"And what about the ""Grand"
"That's really a ""NOT"" ."
"In ""Buffy the vampire Slayer"""
This really is a lack
This movie was very very
everyone left their acting lessons
not at all scary!
The same difficulty I have
It's a uncomfortable mixture that
Fagin performs his traditional routine
"The two big production numbers,"
It's one thing to go
"<br /><br />The gloom, despair"
While the novel is considered
"Dickens' consciousness, in that his"
This may be due to
<br /><br />Not all the
All this results in an
The producers made a big
Aside from his very bad
I don't know why they
Shani Wallis was far too
The current West End version
Ross McCormack is the best
It was clearly political to
Must every good story be
Apparently those who can't come
I confess that Oliver Twist
"So of course, take this"
Argh.
Fetch me a basin.<br /><br
Each of these films had
"Unlike My Fair Lady, those"
Why embarrass everyone except the
Seldom has this been done
Generally it ruins the story.
It did with this one.
Jury's still out on whether
I like musicals but as
**MILD SPOILERS** Starving boys who
The poor of London coming
Fagin and Dodger walking off
Not exactly faithful to the
"As I recall, Dodger was"
**END OF SPOILERS**<br /><br />Oliver
"Worst however, is Mark Lester"
His portrayal is in no
Guess they didn't realize that
Avoid this bloated whitewash of
"Well, I saw this movie"
First of all the plot
The screenplay is full of
The audience was laughing many
And the suspense is very
"Actors play so-so, with an"
The saddest parts are when
That erotic tension from BI1
From the technical point of
For instance the scene of
The director of Basic Instinct
The new composer is no
The script is done by
There's no substitute for Michael
The film looks cheap and
I'm sorry but my first
The first Basic Instinct is
"It was provoking, sexy and"
It had the best Sharon
It had this specific Paul
Unfortunately Basic Instinct 2 is
It's a pity that they
It's not like I have
"Thrilling, sexy trash, but trash"
It was also a film
After a decade of anti-sex
Basic Instinct 2 was always
All it really had to
That it resoundingly fails on
Let's state the obvious for
What was so photogenic thru
I like Sharon Stone a
She has no chemistry with
His dough-faced mamma's boy of
Supporting turns by David Thewlis
And what of the much-touted
"Poorly-lit, fleetingly-glimpsed, as utterly mainstream"
Don't watch this film for
"The film is, as a"
The last 40 minutes in
"As a failed sequel, Basic"
"As a vanity project, it"
As a multi-million dollar piece
I saw this film at
I can recall countless times
Is Sharon Stone still gorgeous?
"Well, let's put it this"
Is she as beautiful as
No.
She also has clearly had
She doesn't look as soft
Nothing makes much sense.
The whole plot is a
Talk about stupid AND unbelievable.
"(Still predictable, though.) I saw"
It's been about 14 years
"And now, God knows why,"
"""Basic Instinct 2"" is the"
"However, fans of the original"
"Catherine Tramell (Sharon Stone, trying"
A psychiatrist (a horrible David
Nothing much is explained and
Sharon Stone stars in her
Part of it because of
The movie is full of
"""Instinct"" is a compelling torture.<br"
The acting here is really
"Sharon Stone has some highlights,"
David Morrisey stars in the
"""Instinct 2"" is a horrible"
"Paul Verhoeven, how I miss"
Some films should never get
"Now, it is much easier"
"It's hard to believe, after"
The original was a high
"This film adds nothing, delivers"
Unfortunately we are treated to
or is it Sharon Stone.
Possibly a copulation of both.<br
You wind up with soft-porn
It's interesting to note that
Stone was only 8 years
A very talented actress and
"If not, you might as"
Stone will be 62 years
"In my book ""Basic Instinct"""
It had outstanding acting on
"It had marvelous photography, music"
All of it adding up
The only thing that somewhat
These copies are so bad
The only thing that is
Michael Caton-Jones and the half-wit
<br /><br />I am sorry
It does damage to the
The only redeeming value is
And what concerns the human
There should be a law:
The film is pretty confusing
The plot is awful...but on
Sharon stone is OK this
The murders aren't as gory
Its not the unpredictable mess
The sex is pretty graphic
The script is weak most
The plot twists a few
The tension is always constant
The chase sequences are brilliantly
Sharon stone is a bit
The bits where we see
"This time around, they are"
The films its self is
Mainly because the film does
"Not to be critical, but"
Don't ruin the run.
You'll be glad you left
This film is awful.
"The screenplay is bad, the"
The thrill and intrigue of
This movie was shot in
Greg Morrisey's brooding character displays
The twists and turns of
The only highlight is Sharon
The only circumstance under which
After eagerly waiting to the
The final episode was everything
It has ruined everything.
"The journey was 23 years,"
"let say, seven years only."
Why seven?
Why not just one?
Or nothing?
Why not avoid the whole
Crewmemebers were dying all along
Why she wants to save
The others don't count or
The most ridiculous part when
"As the say, ""journey is"
Unbelievable.
And at the finale scene
"Nothing about landing, returning to"
I sat through almost one
It felt as though I'd
I've heard that joke on
None of the actors are
Some were good on other
Avoid this stinker!
I've been going through the
Not just of the 90
"Drunks are funny sometimes, Dudley"
"Liza almost made it worthwhile,"
just go watch Arrested Development
"Seriously, Dudley laughing and drinking"
I would highly recommend almost
If you want to see
"Funnier movie in general, any"
After the superb AANKHEN(2002) which
I cannot believe that the
"For starters, the storyline is"
So what does he do?
He promptly goes on to
"In the meantime, his dad"
"As usual for Indian films,"
"The actors, such as Amitabh"
I saw the 7.5 IMDb
She said she had seen
"""It's funny and sad!"
I cried the first time
Maybe compared to other Bollywood
Any movie where I can
"The characters are unbelievable, how"
It is over dramatic and
My biggest problem with Bollywood
All the emotions are way
Any emotion or bond between
I think I understood that
The stupid comic relief complete
If a movie tries to
Too many plot holes to
At first the movie was
It takes a lot of
I spent more time laughing
I didn't shed a single
I don't recommend this movie
This movie's full title is
That's a race no one
This movie was clumsy and
It strained my credulity too
It was ridiculously stupid in
"Stupid, pointless, with a ridiculously"
"The central ""plot"" is another"
"If my father, who raised"
To say nothing of the
Those 2 points are dedicated
I know Bollywood films do
The father is dying and
A few things that were
Priyanka 'cool indoor swimming pool
2.
Akshay suddenly got the job
This film is an INSulT
this is just usual Indian
"take a look at Russia,"
PROS: Akshay Kumar's performance(is it
Some touching scenes in the
Every scene involving Rajpal Yadav.
Major stupidity in AB's decision
"Let me get this straight,"
WTF?
He considers Akshaye is too
Am I the only one
Easily the movie's biggest flaw.<br
LMAO!!
We're told he finished 1st
But when the time arrives
LOL!!
How abt actually applying for
"Or Heck, anywhere else where"
This is some incredibly dumb
I hate this sort of
Everything is pushed down our
The entire thing reminded me
"This ""please feel sorry for"
I felt more like puking
Couldn't watch the final 20
the whole thing.<br /><br />Bottomline:
Its obvious director Vipul Shah
Give 'em some decent song
well well One cant b
some pathetic songs that will
some pathetically abrupt turnings justified
race against time?
u mean waste against time?
OK so first you spoil
First of all there is
Both have their strengths and
Director Vipul Shah should look
First he made Aankhen (adapted
Now he's adapted another Gujarati
"In sum, the emotions are"
The plot development is not
"For example, the role play"
Even the comedy track is
All performances are average -
I found this film to
From the very get go
"Jean-Marc Barr, although I love"
"Everything else is fine, except"
Grant as the British Major.
It just suffers from one
Jean-Marc.
ALL FOR LOVE ( as
There`s also a storyline involving
The costume design as you
Captain Saint Ives lies in
You really do have to
"Around the late 1970's, animator"
"His first production, THE SECRET"
This was followed by AN
Although none of those two
"But before long, Don Bluth"
Instead Bluth provides a surprisingly
That itself is not a
"On the other hand, it's"
"In short, it's a movie"
"Barkin, a rough-and-tumble German shepherd,"
"Before you know it, Charlie"
"Here a whippet angel, Annabelle,"
With the reluctant help of
Charlie claims that he will
Although he refuses to admit
Aside from the human girl
"Unfortunately, that also applies to"
"As such, the audience feels"
(Further damaging to the character
The slowly-paced plot jumps all
The aforementioned musical alligator (who
The whole screenplay feels like
Kuenster (AnneMarie's song and the
"As mentioned, Burt Reynolds' stiff"
Dom DeLuise as Itchy is
"Ken Page, as mentioned, is"
Similarly wasted are Loni Anderson
Judith Barsi as AnneMarie is
"Technically, this film has some"
"If anything, the movie is"
Even though I recognize that
Animation buffs will marvel at
"Wow, what a waste of"
My husband and I sat
"Unattractive characters, hackneyed script, and"
I actually couldn't hack it
The husband stayed and confirmed
It would be infinitely more
Beautiful scenery and costumes can't
"I went to see ""Evening"""
"I'd gone to see ""Norman's"
"Same for ""The Notebook"" even"
"And my feeling was, anything"
"Instead, I found sometimes even"
I actually enjoy movies that
But while Vanessa's character being
"In fact, it makes it"
Not only does she not
"Don't get me wrong, she"
"And Patrick Wilson was miscast,"
He'd have been better suited
Hugh Dancy?
"One note -- ""I'm a"
And in much greater depth.
Do we REALLY have to
"She's still good, but only"
At two hours long and
"I give it ""3"" only"
But if you want a
The story of a woman
The flashbacks are concerning a
At the wedding she meets
Through all the ups and
"Her daughter Constance is older,"
Nina jumps from boyfriend to
The period detail in the
"The dresses, hair, cars, houses,"
really put you in another
And there is some very
Vanessa Redgrave is quite good
Claire Danes is beautiful and
Hugh Dancy brought a lot
Things constantly disrupt the story
The chemistry between young Ann
They have fun and dance.
Then...
you are supposed to believe
"And I thought the whole,"
The character acts wooden and
"Had this been another genre,"
It is an unbelievable stretch
Why don't Ann and Harris
They fall for each other.
They have this great night
WHY?
The movie doesn't let you
The cliché good daughter and
Nina changes over the course
I'm not sure what convinces
"There is a ""touching"" scene"
It is really lame and
The statement doesn't ring true
And it doesn't ring true
Some of these viewer comments
Not painful to watch with
I was apologizing to my
<br /><br />It was so
"<br /><br />Both Redgraves,Vanessa and"
<br /><br />Claire Danes was
She has yet to push
"Girl, find a new way"
<br /><br />Meryl Streep was
<br /><br />Oh!
"And Hugh Dancy, who gets"
<br /><br />Glenn Close and
"<br /><br />I mean, this"
"<br /><br />I don't know,"
It sure had more than
I was glad she died.
But that's because I felt
<br /><br />Ugh.
"BAD job, Evening the film."
You weren't entertaining and you
I sure hope the book
3/10
This crap is like watching
I'm so disappointed because I
"If it were never made,"
It's hyped up because of
"It's the ""Ocean's 13"" (nothing"
I knew that 'Evening' was
A wicked tease on IMDb
Yes.
"I am still here, but"
"I suppose that, for Yanks,"
If that sort of thing
He ends up a wriggling
This film is also about
Vanessa Redgrave (inappropriate name for
She's not worried about having
"I'm not a woofter, so"
He's a bloodless cypher.<br /><br
There's a fellow whose only
"Fair enough, but it isn't"
Forgetting that it was a
You'd have thought that they'd
"Sadly, though, the hit and"
When the accident is discovered
If they don't have any
I suppose that the director's
I didn't think that the
Just PPV'd this.
I don't want to waste
had decided was a drunken
I didn't buy Richardson and
If Meryl Streep's daughter wants
I had zero idea why
Ann's daughters are as whiny
Evening gives Chick Flicks a
With a cast list like
Venessa Redgrave spent the majority
The best actresses in the
The plot summary says that
"The thing is, she never"
All the relationships in the
I also felt that the
It seemed as if the
Either way it was a
It was a way to
I left wondering why good
It really was a disappointment.
I saw this in a
And I have to put
Depending on what you think
I think we were supposed
"Instead, she is completely unlikeable."
"The other ""great"" actresses do"
"Out of all the ""great"""
Streep is barely in the
It comes off more as
"This is, without a doubt,"
The writing & characterizations are
Before walking out of the
What a waste of a
When Natasha Richardson told Toni
I can't believe this movie
It's the sort of fare
I am female and over
I never expect a film
It is so far afield
Harris is the son of
"Buddy is a drunk, in"
I don't think a single
This film is a disaster.
Skip it.
Cast to die for in
Vanessa Redgrave is dying but
Not bad as such but
Almost as tedious to watch
Vanessa Redgrave is shockingly off
Perhaps if Vanessa and Claire
<br /><br />I was hoping
It gave me a headache.
I looked over the other
"I mean, I hate to"
"""Groundbreaking"" is a little over"
This is a Boston based
It's what you would expect
A silly action film without
It's pretty funny if you're
Not something you will ever
"""The 40 Year Old Virgin"""
A world where an electronics
A world where it's really
A world where it seems
A world full of raging
And a world without any
I am absolutely shocked at
I thought every scene was
The chest-waxing scene went on
And the romantic elements were
That was just lame.<br /><br
I hated hated hated this
It is amazing to me
maybe I am a dinosaur
I found it foul and
I haven't said that about
The humor is sophomoric and
I am not a politically
The main character in the
When the movie was finally
"About 15 minutes in, my"
Not so much because of
They decided to fill in
When this would let up
"After about 35 minutes, we"
Everything we'd read said how
The trailer looked good and
Did he go to the
"Along with Be Cool, it's"
I'm sick of trying to
Wow!
This film is truly awful.
I can't imagine how anyone
The cast is uniformly second
"The story is disjointed, fragmented"
"The telling, leaden and predictable."
"No wit, no charm, no"
Not sexy in the least.
The characters remain as flat
There's also a strong current
When your lead (Carrell) is
Despite it's phony turn-around ending
If this is what passes
After we counted the use
Relying on gratuitous profanity and
<br /><br />We did give
No dice.
"Later, my boyfriend skipped through"
At least with the teenage
In the 40 Year Old
But then you are not
I find it hard to
They've done the gross out
They've done the let's act
Where will they go next?
<br /><br />This film is
Bela Lugosi is not typecast
The somewhat lumpy plot engages
"Director Ray Taylor, an old"
"""The Return of Chandu"" is"
Why he even gets the
"Lugosi as Chandu, who possesses"
Fans of King Kong (1933)
The acting is for the
The actor who plays the
The less said about the
Maybe it was because in
As his career started to
Ever notice how in his
"Neither could I, but it"
"And probably not a best-seller,"
<br /><br />Burt's another good-old-boy
Anderson provides what love interest
<br /><br />A lot of
Others must have needed the
And even real NASCAR drivers
<br /><br />As far as
"And Petersen, in full Elvira"
REAL WELL.<br /><br />It's a
They didn't bother to write
"Mostly for Petersen, and for"
Now THEY'RE funny.
Oh man is this movie
It flows horribly.
The story is about a
He tries getting out of
Jim Nabors seems as if
You'll miss such Burt sidekicks
Loni Anderson's hair is downright
Or maybe that was a
"Speaking of, Burt's wig wasn't"
"His worst ""wig day"" was"
"Anyhow, this movie is the"
"The original ""Smokey"" and ""Cannonball"""
This one isn't.
"Even Ned Beatty, who is"
You'll long for a Jackie
"And mind you, this isn't"
"It's lousy, pure and simple."
Even the outtakes at the
"And least I forget, ""Stroker"
This is one of the
It almost feels like everyone
This is nothing more than
As for this waste of
"""Stroker Ace"" is simply a"
Burt Reynolds came to a
"He'd show up, party with"
It didn't seem to matter
Save for a few race
Even the beautiful Loni Anderson
Otherwise pick almost any other
It occurs to me that
I'd like to argue that
If they were to do
This film is awful with
It is the worst film
quite a feat for for
He gets stuck in a
The contract requires him to
Thrown into the mix are
Some of these films were
The characters are so stupid
Anderson especially is saddled with
The humour is weak and
Even the out-takes during the
"""Stroker Ace"" is a stinker"
This should not have been
This should have been listed
Whenever a Columbo story deviates
This episode deviates in the
Seriously what were they thinking?
Over the course of years
This movie is basically very
The entire premise of this
Also the overall is just
Levi did some other Columbo
It also makes it an
The absence of some good
It's such a stupid written
It also makes the movie
This is a very little
Despite the fact that his
Can you just imaging how
It would had been an
The script for this Columbo
"Deeply character-driven films are great,"
And in this film the
The villain's dialog sounds as
The great Lt.
Columbo himself is no where
I could have knocked the
"In any sense of reality,"
And speaking of reality....the story
The POLICE??
Give me a break.
Everyone knows the FBI takes
"This was NO Columbo, just"
Columbo written in and stretched
I love Columbo and have
"A mind-bogglingly tedious, pointless, muddled"
"The 'plot', such as it"
One part of the proceedings
If the producers insist on
"Like I said, this is"
Loyalty to Peter Falk is
"(For that matter, loyalty to"
Falk was what kept me
I'm glad I watched it
Absolute garbage.
The reason that this is
<br /><br />The supposed star
Utterly tedious.<br /><br />You sat
<br /><br />There was so
Could the Lt's personal involvement
<br /><br />All the obvious
But surely a genius like
It could have been good.
It was a complete waste
"An uninspired and undistinguished ""new"""
Columbo investigates...<br /><br />And that
An insult to the history
Very avoidable stuff.
Most definitely the worst Columbo
No murder and the abandonment
Falk looks bored throughout and
This show stinks.
"For parents, they usually want"
"It is usually educational, funny,"
No.
the Doodlebops sing and that's
"They usually sing about themselves,"
No.
The Doodlebops instead say something
"It's so bright, it's painful."
"As far as color,s everything"
But NOTHING is ever wrong
"Therefore, they are always happy."
a kid in trouble will
Every syllable is said to
"It's overkill.<br /><br />For kids,"
They'll never know how to
My children watch the show
Its a great program for
However they need to stop
Moe is the only Doodle
Does the show ever make
And one other thing if
Moe you need to stop
Sometimes when you pop up
What does that signify?
other then getting wet all
They need to add newer
Kids loose interest that way.
Normally when I write a
"Either, I have found something"
While all of these reasons
"With that being said, War"
Many people will buy this
This movie is not even
Now with most of the
<br /><br />Judging from the
Check.
This is not a big
I also did not expect
Check again.
What I did hope for
"<br /><br />Now, as per"
The movie opens with a
"Seriously, it is a pictures"
It is very hard to
"However, the costuming is surprisingly"
The next 30 minutes basically
They both walk back to
These walks aren't two seconds
They are twenty seconds or
"In a particularly grueling scene,"
I apologize for the extreme
Characters speak way too long
The editing is mind-bogglingly bad.
People actions make little sense.
"For instance, when the professor"
When the professor says that
Nothing of any consequence of
The entire film feels as
I have seen better high
"Finally, the special effects are"
I get the feeling that
"However, it is so awful"
Avoid this film at all
"I am currently sitting here,"
I figure I blew 6
I remember about 4 or
The website make it out
It was going to be
Perfect CRAP is more in
It looked as if I
"Sadly enough, the color quality"
The acting made Shatners classic
The CG rendering of various
I sat thru 45 minutes
"After that, the alien was"
I am now an hour
The dramatic scenes are murdered
"The last thing on that,"
It's like they have no
"Even though media was slow,"
"The ""illusion"" of day and"
Simply changing the color around
Perhaps some lighting and actual
THere is a lot of
Get on with the film.
I know how people get
Mighty Morphin Power Rangers had
Even the skeletons of vaporized
The animations do NOT match
"1) Watch the 1953 original,"
AVOID THIS MOVIE.
IT IS A WASTE OF
I must admit I burst
"Well yes, if you exclude"
Which leaves you with the
"And boy, does this film"
If Mr Piano had his
You've never seen so much
If this really had a
Which explains why there's no
"Honestly, it's like watching some"
"Even on fast-forward, this is"
Wow...<br /><br />I picked this
I've been following this online
"Time and again, characters (usually"
"I am not an editor,"
There is no need to
Wow...<br /><br />I actually ended
They seem to have been
Even ILM still employs miniatures
One of the most distracting
At times these folk are
"In one shot in London,"
Not since GETTYSBURG have I
"It is a turkey, plain"
On the plus side (at
Is it possible to give
I suppose not.
However many stars IMDb displays
Director and photographer Timothy Hines
I've seen some wonderful work
"With hard work, integrity and,"
"Unfortunately, Hines failed in all"
Even if he had had
Thanks to digital video technology
A guy walks down a
